person_id,positive_product_id,negative_product_id,negative_type,negative_distance,label_positive,label_negative
Mae-Lee,the-cotton-bamboo-tee#White,messina-knit#Cognac,random,0.4066096698697992,1,0
Mae-Lee,the-cross-over-blouse#Black,soho-v-neck-blouse#SohoPrint,semi-hard,0.2666396241084406,1,0
Mae-Lee,the-cross-over-blouse#Black,ava-short-sleeve-linen-tee#Navy,random,0.21430205531843455,1,0
Mae-Lee,the-cross-over-blouse#Blue,luxe-shirt#Black,semi-hard,0.24418975581308477,1,0
Mae-Lee,the-cross-over-blouse#Blue,printed-v-neck-blouse#NavyWhite,random,0.21874595497113072,1,0
Mae-Lee,the-cross-over-blouse#Mint,dream-girl-ruffle-jumper#SoftPink,semi-hard,0.2926336637095789,1,0
Mae-Lee,the-cross-over-blouse#Mint,horizontal-cabel-pullover#EnglishRos,random,0.22269514515669103,1,0
Mae-Lee,the-cross-over-blouse#Red,true-love-bell-blouse#Jade,semi-hard,0.2750303780024914,1,0
Mae-Lee,the-cross-over-blouse#Red,side-buttoned-sweater#Buttoned,random,0.302073826183957,1,0
Mae-Lee,the-cross-over-blouse#RoyalBlue,nova-lux-long-sleeve-tie-top-1#SimplyGree,semi-hard,0.24790322112442514,1,0
Mae-Lee,the-cross-over-blouse#RoyalBlue,rory-spliced-zip-hoodie#Silver,random,0.23666239923203583,1,0
Mae-Lee,the-cross-over-blouse#Silver,milan-stretch-top#SilverMarl,semi-hard,0.2846663110350264,1,0
Mae-Lee,the-cross-over-blouse#Silver,fundamental-sydney-crew#GreyMarle,random,0.227276182563595,1,0
Mae-Lee,the-cross-over-blouse#Sunshine,rika-top#BatikTile,semi-hard,0.28230347476263706,1,0
Mae-Lee,the-cross-over-blouse#Sunshine,alberta-stripe-top#IvoryStrip,random,0.2313345290345747,1,0
Mae-Lee,the-cross-over-blouse#White,layered-tunic-1#PalePink,semi-hard,0.25913344967604685,1,0
Mae-Lee,the-cross-over-blouse#White,ynes#Black,random,0.28192251338845065,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Black,geneva-v-neck-top#ClaySpot,semi-hard,0.23903194869983674,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Black,back-to-you-top#Rust,random,0.26576203888076083,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Blue,the-layered-cross-over-top#Navy,semi-hard,0.2881455163478955,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Blue,melbourne-stretch-cardigan#Navy,random,0.2102563034547817,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Clay,milan-stretch-top#NavyWhtStr,semi-hard,0.2846663110350264,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Clay,the-sleeve-detail-knit#Ivory,random,0.30650689980804097,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Salmon,belle-tie-neck-blouse-tee#White,semi-hard,0.27961238997861443,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Salmon,jade-kimono-kaleidoscope#Blue,random,0.2899476391306954,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Silver,belle-petal-print-top#Petal,semi-hard,0.25363493014188115,1,0
Mae-Lee,the-cut-out-shoulder-blouse#Silver,the-contrast-panel-top#BlkStripe,random,0.3591927796369537,1,0
Mae-Lee,the-cut-out-shoulder-blouse#White,luxe-shirt#Navy,semi-hard,0.24418975581308477,1,0
Mae-Lee,the-cut-out-shoulder-blouse#White,annabelle-sweater#Midnight,random,0.5113874922934238,1,0
Mae-Lee,the-design-fold-tunic-top#PearlBlue,manhattan-stretch-tee#Navy,semi-hard,0.23676076726284376,1,0
Mae-Lee,the-design-fold-tunic-top#PearlBlue,rising-mist-jumper#Nickel,random,0.6589595375722543,1,0
Mae-Lee,the-drape-tee-1#Black,westward-top#BotanicalD,semi-hard,0.2463655050146074,1,0
Mae-Lee,the-drape-tee-1#Black,capri-tank-3#White,random,0.22288717608877467,1,0
Mae-Lee,the-drape-tee-1#Navy,belle-drape-tee#Black,semi-hard,0.2719930265084822,1,0
Mae-Lee,the-drape-tee-1#Navy,ruffle-top-4#Terracotta,random,0.2151420931893785,1,0
Mae-Lee,the-drape-tee-1#NavyStripe,milan-stretch-top#White,semi-hard,0.2846663110350264,1,0
Mae-Lee,the-drape-tee-1#NavyStripe,the-stripe-pocket-tank#Stripe,random,0.29345490977063454,1,0
Mae-Lee,the-drape-tee-1#Stripe,softly-swinging-bamboo-singlet#Cashew,semi-hard,0.2539744700578158,1,0
Mae-Lee,the-drape-tee-1#Stripe,melbourne-stretch-cardigan#Black,random,0.2102563034547817,1,0
Mae-Lee,the-drape-tee-1#White,foil-print-top-2#Navy,semi-hard,0.2395633608970519,1,0
Mae-Lee,the-drape-tee-1#White,sparkly-star-tee#Blue,random,0.21617668680661553,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Black,jewel-knit#GreyMarle,semi-hard,0.2756691469317306,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Black,the-define-flute-sleeve-blouse#White,random,0.27474135703514685,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Grey,maui-stretch-tee#Navy,semi-hard,0.24335047342215566,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Grey,leopard-print-kimono#GoldMulti,random,0.4066401126924758,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Navy,knit-hoodie-1#Sage,semi-hard,0.2786274676613909,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#Navy,the-cosy-cardigan#Blue,random,0.3556180914714532,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#White,geneva-v-neck-top#Black,semi-hard,0.23903194869983674,1,0
Mae-Lee,the-long-sleeve-scoop-neck-tee#White,the-spotted-tunic#NavySpot,random,0.3862093206422119,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#Black,indi-crosover-front-blouse#MixedStrip,semi-hard,0.27029036946895174,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#Black,the-contrast-knit-1#Navy,random,0.31013498983386806,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#Navy,ally-long-sleeve-tee#CosmosPr,semi-hard,0.2883295988747433,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#Navy,vivian-blouse#Check,random,0.2255531487171052,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#White,milan-stretch-top#Navy,semi-hard,0.2846663110350264,1,0
Mae-Lee,the-long-sleeve-v-neck-tee#White,flying-free-top-3#WhiteBird,random,0.30125858769997915,1,0
Mae-Lee,the-on-or-off-the-shoulder-top#FrenchNavy,the-roll-neck-sweater#Natural,semi-hard,0.27105420811464226,1,0
Mae-Lee,the-on-or-off-the-shoulder-top#FrenchNavy,sky-shirt#Clouds,random,0.42046575959384525,1,0
Mae-Lee,the-on-or-off-the-shoulder-top#Pink,2-in-1-layered-knit-top#Khaki,semi-hard,0.28155291141176675,1,0
Mae-Lee,the-on-or-off-the-shoulder-top#Pink,irena-embroidered-blouse#DustyRose,random,0.22635275329765664,1,0
Mae-Lee,the-printed-v-split-top#Natural,moonlight-kisses-bamboo-tee#White,semi-hard,0.28000741234683646,1,0
Mae-Lee,the-printed-v-split-top#Natural,the-dobby-sleeve-tee#InkBlue,random,0.3079192938710826,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Black,paradising-buttoned-shirt#Wheat,semi-hard,0.2481703800111012,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Black,aigli-top#Navy,random,0.21664660595254548,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Khaki,the-open-sleeve-blouse#Berry,semi-hard,0.2828696405514934,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Khaki,belle-ls-free-fall-tee#Airforce,random,0.3718358751821062,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Navy,holly-rib-long-sleeve-tee#Khaki,semi-hard,0.29547215775409064,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Navy,lola-bell-sleeve-top-entangled-vines#Gold,random,0.3003226643055559,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Pink,softly-swinging-bamboo-singlet#BlueJean,semi-hard,0.2539744700578158,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#Pink,the-ultimate-tie-cardi#Black,random,0.22549572392569972,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#White,cross-over-top-with-pocket#BlackWhite,semi-hard,0.29530661697324617,1,0
Mae-Lee,the-relaxed-long-sleeve-tee#White,weekend-vibes-blouse#Blush,random,0.39549458553819417,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Black,elcos-top#LightGrey,semi-hard,0.24468743733859888,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Black,the-daily-cross-over-top#PinkPrint,random,0.38979312442957104,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Blue,milan-stretch-top#Black,semi-hard,0.2846663110350264,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Blue,cara-tee-2#WhiteBlk,random,0.2662854006829382,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Emerald,vivid-dreams-blouse#Dusty%20Rose,semi-hard,0.244929139570696,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#Emerald,relaxed-v-neck-knit#Silver,random,0.22906535566346106,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#NavyWhite,wellington-tee#Black,semi-hard,0.2528450803192808,1,0
Mae-Lee,the-short-sleeve-wrap-jersey-top#NavyWhite,the-stitch-v-neck-knit#DenimMarle,random,0.4295777128415508,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Black,long-sleeve-layer-top#Navy,semi-hard,0.26246932758694685,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Black,runaway-top#Sand,random,0.3019114146013339,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Chambray,cara-tee-2#Blush,semi-hard,0.2662854006829382,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Chambray,the-shoulder-tie-top#Navy,random,0.3642998736432478,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Cobalt,the-define-flute-sleeve-blouse#Black,semi-hard,0.27474135703514685,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Cobalt,print-tee-3#Cntryhous,random,0.3730315567809804,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Mint,glasgow-top#Melange,semi-hard,0.292952560889589,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Mint,selma-top-1#IndoStripe,random,0.3487593180829478,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Salmon,the-side-panel-drape-top#OffWhite,semi-hard,0.2633614240747511,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Salmon,the-cotton-cardi#Navy,random,0.26949599432106275,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Sunshine,diva-ruffle-jumper#Gold%20Spot,semi-hard,0.24882865845624286,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#Sunshine,lenka-lurex-stripe-blouse#NavyGoldSt,random,0.23978089381251533,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#White,boho-embroidered-top#BohoDenim,semi-hard,0.24316618918214386,1,0
Mae-Lee,the-sleeveless-cross-over-blouse#White,the-flutter-sleeve-top#Denim,random,0.34243179068605434,1,0
Mae-Lee,the-stripe-button-through-top#Coral,the-ruffle-sleeve-top#NavyStripe,semi-hard,0.2814786598139915,1,0
Mae-Lee,the-stripe-button-through-top#Coral,the-contrast-detail-top#Ivory,random,0.37075347327857217,1,0
Mae-Lee,the-stripe-tank-1#Hazelnut,long-sleeve-ruffle-shirt#White,semi-hard,0.2939502205998621,1,0
Mae-Lee,the-stripe-tank-1#Hazelnut,the-longline-waterfall-cardi#Black,random,0.46188717856070527,1,0
Mae-Lee,the-striped-top#BlueStripe,long-sleeve-tee-2#NavyWhite,semi-hard,0.25743179742493605,1,0
Mae-Lee,the-striped-top#BlueStripe,button-through-animal-shirt#Animal,random,0.22350249642931436,1,0
Mae-Lee,the-v-split-blouse#Salmon,layered-stripe-top#PinkStripe,semi-hard,0.28155291141176675,1,0
Mae-Lee,the-v-split-blouse#Salmon,open-plains-kimono-throw-1#Rust,random,0.6244438768069804,1,0
Mae-Lee,verona-patchwork-top#Patchwork,spiced-stripe-tee#NavyWhite,semi-hard,0.23441874144294228,1,0
Mae-Lee,verona-patchwork-top#Patchwork,contrast-pocket-tunic#Pinkpocket,random,0.4614884482965705,1,0
Mandy,heartmade-cardi#DustyRose,birds-tee-1#Navy,hard,0.2152254532291453,1,0
Mandy,heartmade-cardi#DustyRose,falling-for-you-tunic#Black,semi-hard,0.29380313574150524,1,0
Mandy,heartmade-cardi#DustyRose,millie-top#BlackSpot,random,0.20436308172477924,1,0
Mandy,heartmade-sweater#Rust,cara-tee-2#WhiteBlk,hard,0.19587768326356106,1,0
Mandy,heartmade-sweater#Rust,belle-half-sleeve-forgiver-tunic#White,semi-hard,0.3161093134451049,1,0
Mandy,heartmade-sweater#Rust,kimberly-spliced-top#Black,random,0.22862633619898673,1,0
Mandy,je-taime-knit#Navy,millie-top#WhiteBlk,hard,0.20436308172477924,1,0
Mandy,je-taime-knit#Navy,the-batwing-tee#Sea,semi-hard,0.3195246582660919,1,0
Mandy,je-taime-knit#Navy,elcos-45-aop-top-jrs#BlackFlowe,random,0.27447214874908915,1,0
Mandy,monaco-sweater#BlackCream,germaine-blouse#Pearl,hard,0.2133114900369269,1,0
Mandy,monaco-sweater#BlackCream,jade-kimono-kaleidoscope#Blue,semi-hard,0.3550171090525816,1,0
Mandy,monaco-sweater#BlackCream,haze-swing-top#OffWhite,random,0.47983243654228563,1,0
Mandy,nuzuri-longline-cardi#Forest,hayley-button-down#NavySparro,hard,0.19560675788573373,1,0
Mandy,nuzuri-longline-cardi#Forest,celestial-woven-top#White,semi-hard,0.3068660788160212,1,0
Mandy,nuzuri-longline-cardi#Forest,belle-half-sleeve-boat-tee#Black,random,0.27860456813447787,1,0
Mandy,open-plains-kimono-throw-1#Rust,the-cotton-bamboo-tee#White,hard,0.14008727917370023,1,0
Mandy,open-plains-kimono-throw-1#Rust,the-weekender-shirt#GreyStripe,semi-hard,0.36675406757519075,1,0
Mandy,open-plains-kimono-throw-1#Rust,sontana-blouse#Stone,random,0.3750794395181152,1,0
Mandy,snug-as-a-bug-jumper#Smoke,cara-tee-2#Blush,hard,0.19587768326356106,1,0
Mandy,snug-as-a-bug-jumper#Smoke,2-in-1-layered-top-1#PinkWhite,semi-hard,0.3435674044713637,1,0
Mandy,snug-as-a-bug-jumper#Smoke,melbourne-stretch-cardigan#Black,random,0.2445901782063678,1,0
Mandy,tia-boyfriend-shirt#White,the-long-sleeve-v-neck-tee#Black,hard,0.21239286832463908,1,0
Mandy,tia-boyfriend-shirt#White,long-sleeve-softly-swinging-bamboo-tee#Navy,semi-hard,0.3677721071781559,1,0
Mandy,tia-boyfriend-shirt#White,fundamental-split-hoodie-1#Lilac,random,0.4187373771383745,1,0
Mandy,woolly-spotted-hoodie#Navy,leah-knit-cardigan#WhiteBlk,hard,0.152700237688082,1,0
Mandy,woolly-spotted-hoodie#Navy,runaway-top#JetBlack,semi-hard,0.3663953712775749,1,0
Mandy,woolly-spotted-hoodie#Navy,falling-for-you-cardi#Black,random,0.275,1,0
Marnee,baobab-sweater#Bark,the-boat-neck-top#Navy,hard,0.3558068690178943,1,0
Marnee,baobab-sweater#Bark,luxe-shirt#Black,semi-hard,0.5162528321080132,1,0
Marnee,baobab-sweater#Bark,fundamental-rib-long-sleeve-tee#Black,random,0.5046187924816202,1,0
Marnee,be-mine-top-1#Sage,everyday-linen-tunic#BotanicalB,hard,0.34100495040921075,1,0
Marnee,be-mine-top-1#Sage,cotton-stripe-cardi-with-pockets#White,semi-hard,0.6004256831738105,1,0
Marnee,be-mine-top-1#Sage,the-side-ring-detail-blouse-1#Black,random,0.5512320753571924,1,0
Marnee,beach-walk-shirt#Khaki,overlay-tunic-3-pce-set#Emerald,hard,0.30106464142044664,1,0
Marnee,beach-walk-shirt#Khaki,wellington-tee#Olive,semi-hard,0.6004408551810237,1,0
Marnee,beach-walk-shirt#Khaki,natural-detailed-sweater#Tinroof,random,0.5436491422758589,1,0
Marnee,beach-walk-shirt#Stormy,manhattan-stretch-tee#Navy,hard,0.3503411534193369,1,0
Marnee,beach-walk-shirt#Stormy,fundamental-sydney-crew#GreyMarle,semi-hard,0.5488289377861006,1,0
Marnee,beach-walk-shirt#Stormy,belle-mid-length-knit-cardi#Black,random,0.7154148677000971,1,0
Marnee,blue-waters-cotton-blouse#White,colourblock-cardi#NavyRed,hard,0.348698241781107,1,0
Marnee,blue-waters-cotton-blouse#White,kimono-top-36#BlueMarle,semi-hard,0.4843713876173302,1,0
Marnee,blue-waters-cotton-blouse#White,the-sleeveless-cross-over-blouse#Black,random,0.6398105883270911,1,0
Marnee,butterfly-kisses-tee#Green,elina-lace-frill-blouse#Black,hard,0.3259694912609239,1,0
Marnee,butterfly-kisses-tee#Green,the-panel-hem-top#Khaki,semi-hard,0.5432781505756693,1,0
Marnee,butterfly-kisses-tee#Green,millie-top#Blush,random,0.42930928353447073,1,0
Marnee,butterfly-kisses-tee#MustardStr,holly-rib-long-sleeve-tee#Khaki,hard,0.26850443022610626,1,0
Marnee,butterfly-kisses-tee#MustardStr,ryder-cosy-sweater#Blossom,semi-hard,0.5205981672215286,1,0
Marnee,butterfly-kisses-tee#MustardStr,the-box-top#Blush,random,0.7056919591251676,1,0
Marnee,butterfly-kisses-tee#Stripe,meadow-cardigan#Cream,hard,0.3690915869052573,1,0
Marnee,butterfly-kisses-tee#Stripe,2-in-1-layered-top-1#NavyWhite,semi-hard,0.5593702316548758,1,0
Marnee,butterfly-kisses-tee#Stripe,paradising-buttoned-shirt#Wheat,random,0.4480380427243723,1,0
Marnee,chasing-birds-blouse#White,holly-rib-long-sleeve-tee#Black,hard,0.26850443022610626,1,0
Marnee,chasing-birds-blouse#White,janet-frill-shirt#White,semi-hard,0.5017252739631017,1,0
Marnee,chasing-birds-blouse#White,belle-tie-neck-blouse-tee#RoyalBlue,random,0.6323681769316133,1,0
Marnee,chill-out-slouch-top#GreyMarle,leah-knit-cardigan#Black,hard,0.3613386912193092,1,0
Marnee,chill-out-slouch-top#GreyMarle,foil-spot-tee-1#Navy,semi-hard,0.503954475308642,1,0
Marnee,chill-out-slouch-top#GreyMarle,dusk-top#DuskPrint,random,0.40174933243168265,1,0
Marnee,chill-out-slouch-top#Mustard,mila-knit-cardigan#Black,hard,0.3402712754889721,1,0
Marnee,chill-out-slouch-top#Mustard,the-tie-front-top#Navy,semi-hard,0.5482475247953946,1,0
Marnee,chill-out-slouch-top#Mustard,paisley-top-1#Paisley,random,0.5397376543209876,1,0
Marnee,cool-breeze-jumper#Dust,cable-knit-sweater#Camel,hard,0.36371202663337493,1,0
Marnee,cool-breeze-jumper#Dust,horizontal-cabel-pullover#EnglishRos,semi-hard,0.5001452177833264,1,0
Marnee,cool-breeze-jumper#Dust,paint-stroke-top#Strokes,random,0.6917611665973089,1,0
Marnee,cover-up-slouch-cardi#Alloy,endeavor-long-sleeve-tee#Stripe,hard,0.3333333333333333,1,0
Marnee,cover-up-slouch-cardi#Alloy,the-zip-detail-jacket#Grey,semi-hard,0.5154320987654322,1,0
Marnee,cover-up-slouch-cardi#Alloy,silver-dot-tie-sleeve-blouse#SilverDotP,random,0.4724693091968373,1,0
Marnee,cross-my-heart-sweater#Regal,the-cotton-bamboo-tee#DuckEgg,hard,0.3387085587460119,1,0
Marnee,cross-my-heart-sweater#Regal,agra-shirt#White,semi-hard,0.5694921278956859,1,0
Marnee,cross-my-heart-sweater#Regal,peasant-top-3#Denim,random,0.8056509224580386,1,0
Marnee,crossing-the-plains-sweater-1#Indigo,monaco-knot-top#Olive,hard,0.2420823796643085,1,0
Marnee,crossing-the-plains-sweater-1#Indigo,snake-print-johnny-collar-top#BeigeSnake,semi-hard,0.5544469153141905,1,0
Marnee,crossing-the-plains-sweater-1#Indigo,layered-tunic-1#PalePink,random,0.48268657234013035,1,0
Marnee,daisy-chain-tassel-blouse#DeepBlue,magnolia-fields-keyhole-blouse#Magnolia,hard,0.3455164551255375,1,0
Marnee,daisy-chain-tassel-blouse#DeepBlue,freya-fringe-blouse#Navy,semi-hard,0.4747234359827993,1,0
Marnee,daisy-chain-tassel-blouse#DeepBlue,the-short-sleeve-wrap-jersey-top#Black,random,0.39355102996254676,1,0
Marnee,driftwood-gathering-blouse#Khaki,high-street-knit#NavyStripe,hard,0.35051671521708977,1,0
Marnee,driftwood-gathering-blouse#Khaki,silver-cross-sweater#Silver,semi-hard,0.48273642322097376,1,0
Marnee,driftwood-gathering-blouse#Khaki,the-double-layer-top#Black,random,0.8090001430503537,1,0
Marnee,falling-flowers-blouse#DustyPink,34-sleeve-shirt-1#SkyWhite,hard,0.3524760715771952,1,0
Marnee,falling-flowers-blouse#DustyPink,always-mine-spliced-cardigan#GreyEmeral,semi-hard,0.5372857495838534,1,0
Marnee,falling-flowers-blouse#DustyPink,the-stitch-v-neck-knit#DenimMarle,random,0.7752577796273178,1,0
Marnee,falling-flowers-cardi#GreyMarle,aztec-cardigan#BlackIvory,hard,0.374665673983909,1,0
Marnee,falling-flowers-cardi#GreyMarle,celestial-woven-top#White,semi-hard,0.5600995717159107,1,0
Marnee,falling-flowers-cardi#GreyMarle,belle-v-neck-forgiver-tunic#DenimMarl,random,0.6126722022818699,1,0
Marnee,falling-for-you-cardi#Black,rika-top#BatikTile,hard,0.3155235642946317,1,0
Marnee,falling-for-you-cardi#Black,belle-half-sleeve-forgiver-tunic#FlamPink,semi-hard,0.5821526260577057,1,0
Marnee,falling-for-you-cardi#Black,cara-tee-3#Mustard,random,0.3951061607019004,1,0
Marnee,falling-for-you-cardi#Dusty,mila-knit-cardigan#StoneBlack,hard,0.3402712754889721,1,0
Marnee,falling-for-you-cardi#Dusty,fundamental-sydney-crew#Navy,semi-hard,0.5488289377861006,1,0
Marnee,falling-for-you-cardi#Dusty,floral-nehru-print-shirt#Pink,random,0.7624936060826744,1,0
Marnee,falling-for-you-cardi#GreyMarle,ynes#Black,hard,0.3356438132889443,1,0
Marnee,falling-for-you-cardi#GreyMarle,the-cross-over-poncho#Navy,semi-hard,0.4835811789083091,1,0
Marnee,falling-for-you-cardi#GreyMarle,germaine-blouse#Pearl,random,0.4084770339159384,1,0
Marnee,falling-for-you-cardi#Khaki,the-cotton-bamboo-tee#DustyPink,hard,0.3387085587460119,1,0
Marnee,falling-for-you-cardi#Khaki,funnel-neck-knit-jumper#BlueMulti,semi-hard,0.533733874323762,1,0
Marnee,falling-for-you-cardi#Khaki,seeker-knot-front-shirt#Olive,random,0.4695411118046886,1,0
Marnee,falling-for-you-cardi#Mustard,monaco-knot-top#ClaySpot,hard,0.2420823796643085,1,0
Marnee,falling-for-you-cardi#Mustard,mixed-messages-jumper#MixedStrip,semi-hard,0.5065557520691728,1,0
Marnee,falling-for-you-cardi#Mustard,the-cut-out-shoulder-blouse#Black,random,0.6540435566652796,1,0
Marnee,falling-for-you-cardi#Navy,manhattan-stretch-tee#White,hard,0.3503411534193369,1,0
Marnee,falling-for-you-cardi#Navy,marjorie-tie-blouse#BluePrint,semi-hard,0.501490107851297,1,0
Marnee,falling-for-you-cardi#Navy,the-batwing-tee#FrenchBlue,random,0.4049625468164794,1,0
Marnee,falling-for-you-cardi#Port,the-relax-blouse#White,hard,0.37549796695103344,1,0
Marnee,falling-for-you-cardi#Port,shell-top-3#PapBlue,semi-hard,0.5895690282979609,1,0
Marnee,falling-for-you-cardi#Port,sailaway-blouse#OxfordBlue,random,0.5939811924908679,1,0
Marnee,falling-for-you-cardi#Rust,high-neck-tie-top#Black,hard,0.29785467818005273,1,0
Marnee,falling-for-you-cardi#Rust,the-contrast-trim-knit#BlackWhite,semi-hard,0.5558676654182273,1,0
Marnee,falling-for-you-cardi#Rust,stara-cardigan#GreyMarle,random,0.38225366440098024,1,0
Marnee,falling-for-you-cardi#Teal,back-to-you-top#BlackMagic,hard,0.28719851054237755,1,0
Marnee,falling-for-you-cardi#Teal,ruffle-top-4#Terracotta,semi-hard,0.5051487290192815,1,0
Marnee,falling-for-you-cardi#Teal,longline-cardigan-2#Pink,random,0.5088084339020669,1,0
Marnee,falling-for-you-cardi-1#GreyGarden,natural-classic-cardigan#Pebble,hard,0.3257271003837795,1,0
Marnee,falling-for-you-cardi-1#GreyGarden,the-zip-front-top#Rose,semi-hard,0.6009393639894576,1,0
Marnee,falling-for-you-cardi-1#GreyGarden,heartmade-cardi#DustyRose,random,0.525918123179359,1,0
Marnee,falling-for-you-cardi-2#WinterRose,manhattan-stretch-tee#Black,hard,0.3503411534193369,1,0
Marnee,falling-for-you-cardi-2#WinterRose,vivian-blouse#Check,semi-hard,0.4723501005687335,1,0
Marnee,falling-for-you-cardi-2#WinterRose,leah-knit-cardigan#WhiteBlk,random,0.3613386912193092,1,0
Marnee,falling-for-you-top#Blue,bamboo-layer-tank#Black,hard,0.2704919631710362,1,0
Marnee,falling-for-you-top#Blue,alberta-stripe-top#IvoryStrip,semi-hard,0.5232630219170481,1,0
Marnee,falling-for-you-top#Blue,off-shoulder-top-2#FloraLace,random,0.5873560826744347,1,0
Marnee,falling-for-you-tunic#Black,drapey-stripe-tee#Navy,hard,0.3695651702732695,1,0
Marnee,falling-for-you-tunic#Black,the-excess-shirt#Pearl,semi-hard,0.5091617249271744,1,0
Marnee,falling-for-you-tunic#Black,the-define-flute-sleeve-blouse#Black,random,0.6312253996740186,1,0
Marnee,falling-for-you-tunic#Rust,dream-girl-ruffle-jumper#SoftPink,hard,0.3242702264530448,1,0
Marnee,falling-for-you-tunic#Rust,messina-v-neck-tee#Black,semi-hard,0.5359283967956721,1,0
Marnee,falling-for-you-tunic#Rust,milan-34-sleeve-1#Melange,random,0.6446510004855042,1,0
Marnee,first-love-kimono-jacket#Stone,vivid-dreams-blouse#Dusty%20Rose,hard,0.3656713829934804,1,0
Marnee,first-love-kimono-jacket#Stone,natural-textured-poncho#Deeprain,semi-hard,0.5730337078651685,1,0
Marnee,first-love-kimono-jacket#Stone,maui-stretch-tee#White,random,0.453200860036066,1,0
Marnee,flow-with-me-slouch-top#Brick,the-long-sleeve-v-neck-tee#Black,hard,0.3470520789984741,1,0
Marnee,flow-with-me-slouch-top#Brick,malibu-cardigan#Navy,semi-hard,0.5164193629490914,1,0
Marnee,flow-with-me-slouch-top#Brick,the-long-sleeve-scoop-neck-tee#Black,random,0.5362394229435428,1,0
Marnee,flying-free-top-3#WhiteBird,cara-tee-2#WhiteBlk,hard,0.36170065196282425,1,0
Marnee,flying-free-top-3#WhiteBird,panelled-stripe-top#NavyWhite,semi-hard,0.5257772402552365,1,0
Marnee,flying-free-top-3#WhiteBird,the-printed-side-ring-detail-blouse#Block,random,0.5512320753571924,1,0
Marnee,for-the-frill-top#Ivory,the-reversible-cowl-neck-top-2#Ocean,hard,0.28346619676792895,1,0
Marnee,for-the-frill-top#Ivory,ditzy-floral-ruffle-blouse#DitzyFlora,semi-hard,0.5225575235816341,1,0
Marnee,for-the-frill-top#Ivory,poncho-2#NavySilver,random,1.0693718355527813,1,0
Marnee,frill-me-tie-throw-on#WhiteBlk,analia-top#White,hard,0.3225460362047441,1,0
Marnee,frill-me-tie-throw-on#WhiteBlk,dot-to-dot-knit-1#GreyMarle,semi-hard,0.49195341760299627,1,0
Marnee,frill-me-tie-throw-on#WhiteBlk,forget-me-knot-tunic#ForgetMeK,random,0.22542893431821334,1,0
Marnee,hydrangea-kimono#Hydrangea,natural-crossover-knit-1#Stormcloud,hard,0.36251777292273546,1,0
Marnee,hydrangea-kimono#Hydrangea,karmen-top#HighRiskRe,semi-hard,0.4944672747029177,1,0
