person_id,height,bust,waist,hips,product_id,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,label_status,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,physical_mismatch,missing_measurement_count,measurement_complete,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,preference_score,physical_score,personalized_score,is_positive,rank
Palatina,178.0,97.0,84.0,109.0,the-tie-front-tank#Navy,117.0,111.0,133.0,60.0,,unknown,20.0,27.0,24.0,1.2061855670103092,1.3214285714285714,1.220183486238532,20.0,27.0,24.0,0.2061855670103092,0.3214285714285714,0.2201834862385321,23.666666666666668,3.5118845842842465,3,0,0,0.3370786516853932,0.2492658748924709,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,0.4693877551020408,0.708303850598326,0.5888458028501834,False,365.0
Palatina,178.0,97.0,84.0,109.0,geneva-v-neck-top#Olive,120.0,120.0,120.0,66.0,65.0,unknown,23.0,36.0,11.0,1.2371134020618555,1.4285714285714286,1.1009174311926606,23.0,36.0,11.0,0.2371134020618556,0.4285714285714285,0.1009174311926605,23.333333333333332,12.503332889007368,3,0,0,0.3707865168539326,0.2555340872753149,0,True,top,unknown,plain,unknown,unknown,unknown,v_neck,unknown,olive,0.423469387755102,0.7014653429954608,0.5624673653752814,False,433.0
Palatina,178.0,97.0,84.0,109.0,floral-embroidered-jumper#Navy,137.0,141.0,116.0,63.0,64.0,unknown,40.0,57.0,7.0,1.4123711340206186,1.6785714285714286,1.0642201834862386,40.0,57.0,7.0,0.4123711340206185,0.6785714285714286,0.0642201834862385,34.666666666666664,25.423086620891127,3,0,1,0.3539325842696629,0.3850542486927619,0,True,unknown,romantic,floral,unknown,unknown,unknown,unknown,unknown,navy,0.006802721088435367,0.6559805746807339,0.33139164788458464,False,875.0
Palatina,178.0,97.0,84.0,109.0,block-vest#Blockvest,106.0,108.0,92.0,49.0,,unknown,9.0,24.0,-17.0,1.092783505154639,1.2857142857142858,0.8440366972477065,9.0,24.0,17.0,0.0927835051546391,0.2857142857142857,0.1559633027522936,5.333333333333333,20.744477176668816,3,1,0,0.2752808988764045,0.1781536978737394,1,False,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.9591836734693876,0.5606051640067639,0.7598944187380757,False,64.0
Palatina,178.0,97.0,84.0,109.0,34-sleeve-shirt-1#SkyWhite,96.0,96.0,106.0,83.0,59.0,unknown,-1.0,12.0,-3.0,0.9896907216494846,1.1428571428571428,0.9724770642201837,1.0,12.0,3.0,0.0103092783505154,0.1428571428571428,0.0275229357798165,2.6666666666666665,8.144527815247079,3,2,0,0.4662921348314606,0.0602297856624916,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.6054421768707482,0.3910694664419012,0.4982558216563247,False,594.0
Palatina,178.0,97.0,84.0,109.0,natural-textured-poncho#Deeprain,,,,76.0,,unknown,,,,,,,,,,,,,,,0,0,0,0.4269662921348314,,4,False,kimono,layering,plain,textured,unknown,unknown,unknown,unknown,red,0.19591836734693874,1.0,0.5979591836734693,False,342.0
Palatina,178.0,97.0,84.0,109.0,forget-me-knot-tunic#ForgetMeK,94.0,78.0,108.0,123.0,65.0,unknown,-3.0,-6.0,-1.0,0.9690721649484536,0.9285714285714286,0.9908256880733946,3.0,6.0,1.0,0.0309278350515463,0.0714285714285714,0.0091743119266055,-3.3333333333333335,2.5166114784235836,3,3,0,0.6910112359550562,0.0371769061355744,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.836734693877551,0.37274209925475404,0.6047383965661525,False,329.0
Palatina,178.0,97.0,84.0,109.0,ruffle-top-4#Terracotta,110.0,110.0,116.0,64.0,61.0,unknown,13.0,26.0,7.0,1.134020618556701,1.3095238095238095,1.0642201834862386,13.0,26.0,7.0,0.134020618556701,0.3095238095238095,0.0642201834862385,15.333333333333334,9.71253485622231,3,0,0,0.3595505617977528,0.1692548705222497,0,True,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.5578231292517006,0.536000469886542,0.5469117995691213,False,463.0
Palatina,178.0,97.0,84.0,109.0,skipping-stones-tunic#Natural,138.0,137.0,142.0,86.0,77.0,unknown,41.0,53.0,33.0,1.422680412371134,1.630952380952381,1.3027522935779816,41.0,53.0,33.0,0.422680412371134,0.6309523809523809,0.3027522935779816,42.333333333333336,10.066445913694334,3,0,1,0.4831460674157303,0.4521283623004988,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,0.5578231292517006,0.797863860384561,0.6778434948181309,False,179.0
Palatina,178.0,97.0,84.0,109.0,waterfall-cardi-1#Navy,102.0,110.0,122.0,65.0,65.0,unknown,5.0,26.0,13.0,1.0515463917525774,1.3095238095238095,1.1192660550458715,5.0,26.0,13.0,0.0515463917525773,0.3095238095238095,0.1192660550458715,14.666666666666666,10.598742063723098,3,0,0,0.3651685393258427,0.1601120854407528,0,True,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0.4795918367346938,0.5231599288038218,0.5013758827692578,False,584.0
Palatina,178.0,97.0,84.0,109.0,the-cross-over-blouse#Sunshine,136.0,132.0,129.0,86.0,54.0,unknown,39.0,48.0,20.0,1.402061855670103,1.5714285714285714,1.18348623853211,39.0,48.0,20.0,0.4020618556701031,0.5714285714285714,0.1834862385321101,35.666666666666664,14.29452109492771,3,0,0,0.4831460674157303,0.3856588885435948,0,True,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.6122448979591836,0.7840611429771348,0.6981530204681592,False,146.0
Palatina,178.0,97.0,84.0,109.0,diva-ruffle-jumper#Gold%20Spot,118.0,112.0,108.0,56.0,67.0,unknown,21.0,28.0,-1.0,1.2164948453608246,1.3333333333333333,0.9908256880733946,21.0,28.0,1.0,0.2164948453608247,0.3333333333333333,0.0091743119266055,16.0,15.132745950421556,3,1,0,0.3146067415730337,0.1863341635402545,0,True,unknown,romantic,spot,unknown,unknown,unknown,unknown,unknown,gold,0.0,0.5806613752052004,0.2903306876026002,False,887.0
Palatina,178.0,97.0,84.0,109.0,starry-night-cardi#Chalk,116.0,,,116.0,72.0,unknown,19.0,,,1.1958762886597938,,,19.0,,,0.1958762886597938,,,19.0,,1,0,0,0.651685393258427,0.1958762886597938,2,False,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.9591836734693876,0.9014061500677796,0.9302949117685836,False,9.0
Palatina,178.0,97.0,84.0,109.0,lola-bell-sleeve-top-ditsy-daisies#Blue,128.0,,138.0,66.0,29.0,unknown,31.0,,29.0,1.3195876288659794,,1.2660550458715596,31.0,,29.0,0.3195876288659793,,0.2660550458715596,30.0,1.4142135623730951,2,0,0,0.3707865168539326,0.2928213373687695,1,False,top,romantic,plain,unknown,unknown,bell,unknown,unknown,blue,0.33469387755102037,0.9595101034476521,0.6471019904993363,False,225.0
Palatina,178.0,97.0,84.0,109.0,collared-shirt-1#White,108.0,104.0,114.0,66.0,69.0,positive,11.0,20.0,5.0,1.11340206185567,1.238095238095238,1.0458715596330277,11.0,20.0,5.0,0.1134020618556701,0.238095238095238,0.0458715596330275,12.0,7.54983443527075,3,0,0,0.3707865168539326,0.1324562865279785,0,True,top,unknown,plain,unknown,unknown,unknown,collared,unknown,white,0.4540816326530612,0.48398190376592926,0.4690317682094952,True,670.0
Palatina,178.0,97.0,84.0,109.0,funnel-neck-knit-jumper#BlueMulti,114.0,112.0,112.0,50.0,62.0,unknown,17.0,28.0,3.0,1.175257731958763,1.3333333333333333,1.0275229357798166,17.0,28.0,3.0,0.1752577319587628,0.3333333333333333,0.0275229357798165,16.0,12.529964086141668,3,0,0,0.2808988764044944,0.1787046670239709,0,True,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,blue,0.34013605442176864,0.5563544162383188,0.44824523533004373,False,721.0
Palatina,178.0,97.0,84.0,109.0,long-sleeve-ruffle-shirt#Black,114.0,114.0,160.0,66.0,55.0,unknown,17.0,30.0,51.0,1.175257731958763,1.3571428571428572,1.4678899082568808,17.0,30.0,51.0,0.1752577319587628,0.3571428571428571,0.4678899082568807,32.666666666666664,17.15614564327703,3,0,1,0.3707865168539326,0.3334301657861669,0,True,top,romantic,plain,unknown,longline,long,unknown,long,black,0.2594752186588921,0.585126400123482,0.4223008093911871,False,768.0
Palatina,178.0,97.0,84.0,109.0,sugar-snaps-layers-tank#Mint,126.0,132.0,139.0,67.0,,unknown,29.0,48.0,30.0,1.2989690721649485,1.5714285714285714,1.275229357798165,29.0,48.0,30.0,0.2989690721649484,0.5714285714285714,0.2752293577981651,35.666666666666664,10.692676621563628,3,0,0,0.3764044943820224,0.3818756671305617,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.6258503401360543,0.9280695879654752,0.7769599640507647,False,50.0
Palatina,178.0,97.0,84.0,109.0,hacienda-tunic-5#PatchGold,94.0,108.0,138.0,70.0,46.0,unknown,-3.0,24.0,29.0,0.9690721649484536,1.2857142857142858,1.2660550458715596,3.0,24.0,29.0,0.0309278350515463,0.2857142857142857,0.2660550458715596,16.666666666666668,17.214335111567145,3,1,0,0.3932584269662921,0.1942323888791305,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,gold,0.5578231292517006,0.6076878251073944,0.5827554771795476,False,383.0
Palatina,178.0,97.0,84.0,109.0,the-sleeve-detail-knit#Ivory,109.0,116.0,,62.0,64.0,unknown,12.0,32.0,,1.1237113402061856,1.380952380952381,,12.0,32.0,,0.1237113402061855,0.3809523809523809,,22.0,14.142135623730953,2,0,0,0.348314606741573,0.2523318605792832,1,False,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0.510204081632653,0.7203378292616778,0.6152709554471654,False,303.0
Palatina,178.0,97.0,84.0,109.0,to-the-beat-of-the-drum-kimono#Leaf,151.0,,149.0,132.0,,unknown,54.0,,40.0,1.556701030927835,,1.3669724770642202,54.0,,40.0,0.5567010309278351,,0.3669724770642202,47.0,9.899494936611664,2,0,1,0.7415730337078652,0.4618367539960276,2,False,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.32653061224489793,0.7122757728705463,0.5194031925577222,False,537.0
Palatina,178.0,97.0,84.0,109.0,the-relaxed-long-sleeve-tee#Black,121.0,,142.0,73.0,76.0,unknown,24.0,,33.0,1.2474226804123711,,1.3027522935779816,24.0,,33.0,0.2474226804123711,,0.3027522935779816,28.5,6.363961030678928,2,0,0,0.4101123595505618,0.2750874869951764,1,False,top,relaxed,plain,unknown,relaxed,long,unknown,long,black,0.2594752186588921,0.9080340753026453,0.5837546469807687,False,381.0
Palatina,178.0,97.0,84.0,109.0,the-crossover-button-blouse-1#Ornate,153.0,,,71.0,,unknown,56.0,,,1.577319587628866,,,56.0,,,0.5773195876288659,,,56.0,,1,0,1,0.398876404494382,0.5773195876288659,3,False,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.6122448979591836,0.7956094971537576,0.7039271975564706,False,137.0
Palatina,178.0,97.0,84.0,109.0,dream-girl-ruffle-jumper#SoftPink,94.0,90.0,82.0,62.0,66.0,unknown,-3.0,6.0,-27.0,0.9690721649484536,1.0714285714285714,0.7522935779816514,3.0,6.0,27.0,0.0309278350515463,0.0714285714285714,0.2477064220183486,-8.0,17.05872210923198,3,2,0,0.348314606741573,0.1166876094994888,0,True,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,pink,0.31972789115646255,0.5413333633517009,0.43053062725408175,False,752.0
Palatina,178.0,97.0,84.0,109.0,contrast-pocket-tunic#Pinkpocket,142.0,144.0,,68.0,35.0,unknown,45.0,60.0,,1.4639175257731958,1.7142857142857142,,45.0,60.0,,0.4639175257731959,0.7142857142857143,,52.5,10.606601717798211,2,0,1,0.3820224719101123,0.5891016200294551,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,0.5578231292517006,0.7531256273709707,0.6554743783113357,False,211.0
Palatina,178.0,97.0,84.0,109.0,eco-78-long-cardigan#LightGreyM,104.0,92.0,100.0,76.0,60.0,unknown,7.0,8.0,-9.0,1.0721649484536082,1.0952380952380951,0.9174311926605504,7.0,8.0,9.0,0.0721649484536082,0.0952380952380952,0.0825688073394495,2.0,9.539392014169456,3,1,0,0.4269662921348314,0.0833239503437176,0,True,cardigan,layering,plain,unknown,longline,unknown,unknown,long,grey,0.15986394557823128,0.4377281229459702,0.2987960342621007,False,884.0
Palatina,178.0,97.0,84.0,109.0,tracie-top#Black,127.0,129.0,135.0,55.0,66.0,unknown,30.0,45.0,26.0,1.309278350515464,1.5357142857142858,1.238532110091743,30.0,45.0,26.0,0.3092783505154639,0.5357142857142857,0.2385321100917431,33.666666666666664,10.016652800877813,3,0,0,0.3089887640449438,0.3611749154404975,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.6054421768707482,0.9262421329847443,0.7658421549277463,False,57.0
Palatina,178.0,97.0,84.0,109.0,pure-merino-fine-rib-polo#BlackStri,92.0,80.0,90.0,68.0,69.0,unknown,-5.0,-4.0,-19.0,0.9484536082474226,0.9523809523809524,0.8256880733944955,5.0,4.0,19.0,0.0515463917525773,0.0476190476190476,0.1743119266055046,-9.333333333333334,8.386497083606082,3,3,0,0.3820224719101123,0.0911591219923765,0,True,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0.5510204081632653,0.4796177052242054,0.5153190566937353,False,547.0
Palatina,178.0,97.0,84.0,109.0,belle-half-sleeve-forgiver-tunic#BlueBonnet,127.0,117.0,125.0,84.0,52.0,unknown,30.0,33.0,16.0,1.309278350515464,1.3928571428571428,1.146788990825688,30.0,33.0,16.0,0.3092783505154639,0.3928571428571428,0.146788990825688,26.333333333333332,9.073771725877467,3,0,0,0.4719101123595505,0.2829748280660982,0,True,top,romantic,plain,unknown,unknown,short,unknown,unknown,blue,0.33469387755102037,0.761998797881251,0.5483463377161357,False,460.0
Palatina,178.0,97.0,84.0,109.0,born-to-run-shirt-jacket#Leopard,102.0,92.0,114.0,76.0,60.0,unknown,5.0,8.0,5.0,1.0515463917525774,1.0952380952380951,1.0458715596330277,5.0,8.0,5.0,0.0515463917525773,0.0952380952380952,0.0458715596330275,6.0,1.7320508075688772,3,0,0,0.4269662921348314,0.0642186822079,0,True,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,0.35714285714285715,0.4066238157834518,0.3818833364631545,False,822.0
Palatina,178.0,97.0,84.0,109.0,relaxed-v-neck-knit#Silver,102.0,96.0,100.0,64.0,74.0,unknown,5.0,12.0,-9.0,1.0515463917525774,1.1428571428571428,0.9174311926605504,5.0,12.0,9.0,0.0515463917525773,0.1428571428571428,0.0825688073394495,2.6666666666666665,10.692676621563626,3,1,0,0.3595505617977528,0.0923241139830565,0,True,unknown,relaxed,plain,knit,relaxed,unknown,v_neck,unknown,silver,0.173469387755102,0.43998396875917156,0.3067266782571368,False,883.0
Palatina,178.0,97.0,84.0,109.0,the-bonded-cotton-shirt#Pink,142.0,143.0,144.0,89.0,,unknown,45.0,59.0,35.0,1.4639175257731958,1.7023809523809523,1.3211009174311927,45.0,59.0,35.0,0.4639175257731959,0.7023809523809523,0.3211009174311927,46.333333333333336,12.055427546683417,3,0,1,0.5,0.4957997985284469,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,0.5578231292517006,0.7049320694846015,0.6313775993681511,False,260.0
Palatina,178.0,97.0,84.0,109.0,the-cascade-blouse#Auburn,125.0,127.0,135.0,70.0,69.0,unknown,28.0,43.0,26.0,1.288659793814433,1.511904761904762,1.238532110091743,28.0,43.0,26.0,0.2886597938144329,0.5119047619047619,0.2385321100917431,32.333333333333336,9.29157324317757,3,0,0,0.3932584269662921,0.3463655552703126,0,True,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.6122448979591836,0.9212705166048195,0.7667577072820015,False,56.0
Palatina,178.0,97.0,84.0,109.0,clio-knit-jumper#Black,124.0,120.0,,53.0,63.0,unknown,27.0,36.0,,1.2783505154639174,1.4285714285714286,,27.0,36.0,,0.2783505154639175,0.4285714285714285,,31.5,6.363961030678928,2,0,0,0.297752808988764,0.353460972017673,1,False,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,black,0.38775510204081626,0.876315504107561,0.6320353030741886,False,257.0
Palatina,178.0,97.0,84.0,109.0,foil-spot-jumper#SilverDot,116.0,114.0,110.0,66.0,69.0,unknown,19.0,30.0,1.0,1.1958762886597938,1.3571428571428572,1.0091743119266054,19.0,30.0,1.0,0.1958762886597938,0.3571428571428571,0.0091743119266055,16.666666666666668,14.6401275039985,3,0,0,0.3707865168539326,0.1873978192430855,0,True,unknown,unknown,spot,unknown,unknown,unknown,unknown,unknown,silver,0.0,0.5752177909242694,0.2876088954621347,False,888.0
Palatina,178.0,97.0,84.0,109.0,elina-lace-frill-blouse#Black,90.0,90.0,102.0,64.0,70.0,unknown,-7.0,6.0,-7.0,0.9278350515463918,1.0714285714285714,0.9357798165137616,7.0,6.0,7.0,0.0721649484536082,0.0714285714285714,0.0642201834862385,-2.6666666666666665,7.505553499465135,3,2,0,0.3595505617977528,0.0692712344561394,0,True,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,black,0.4948979591836734,0.421333197271546,0.45811557822760973,False,690.0
Palatina,178.0,97.0,84.0,109.0,sequin-spot-cardi#Grey,104.0,108.0,108.0,81.0,68.0,unknown,7.0,24.0,-1.0,1.0721649484536082,1.2857142857142858,0.9908256880733946,7.0,24.0,1.0,0.0721649484536082,0.2857142857142857,0.0091743119266055,10.0,12.767145334803704,3,1,0,0.4550561797752809,0.1223511820314998,0,True,unknown,unknown,spot,sequin,unknown,unknown,unknown,unknown,grey,0.0,0.46106470602540983,0.23053235301270492,False,897.0
Palatina,178.0,97.0,84.0,109.0,the-wrap-jersey-top#Charcoal,114.0,100.0,115.0,70.0,77.0,unknown,17.0,16.0,6.0,1.175257731958763,1.1904761904761905,1.055045871559633,17.0,16.0,6.0,0.1752577319587628,0.1904761904761904,0.055045871559633,13.0,6.082762530298219,3,0,0,0.3932584269662921,0.1402599313315287,0,True,top,casual,plain,jersey,unknown,unknown,unknown,unknown,unknown,0.4744897959183673,0.5142207235463743,0.4943552597323708,False,612.0
Palatina,178.0,97.0,84.0,109.0,rory-spliced-zip-hoodie#Silver,108.0,108.0,106.0,63.0,73.0,unknown,11.0,24.0,-3.0,1.11340206185567,1.2857142857142858,0.9724770642201837,11.0,24.0,3.0,0.1134020618556701,0.2857142857142857,0.0275229357798165,10.666666666666666,13.503086067019396,3,1,0,0.3539325842696629,0.1422130944499241,0,True,top,casual,plain,unknown,unknown,unknown,unknown,unknown,silver,0.4693877551020408,0.4932609613692107,0.48132435823562575,False,636.0
Palatina,178.0,97.0,84.0,109.0,the-zip-front-top#Blue,124.0,108.0,142.0,73.0,24.0,unknown,27.0,24.0,33.0,1.2783505154639174,1.2857142857142858,1.3027522935779816,27.0,24.0,33.0,0.2783505154639175,0.2857142857142857,0.3027522935779816,28.0,4.58257569495584,3,0,0,0.4101123595505618,0.2889390315853949,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,0.5578231292517006,0.7641388090460203,0.6609809691488604,False,203.0
Palatina,178.0,97.0,84.0,109.0,fern-print-top#Navy,116.0,114.0,124.0,70.0,23.0,unknown,19.0,30.0,15.0,1.1958762886597938,1.3571428571428572,1.1376146788990826,19.0,30.0,15.0,0.1958762886597938,0.3571428571428571,0.1376146788990825,21.333333333333332,7.767453465154029,3,0,0,0.3932584269662921,0.2302112749005778,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0.5578231292517006,0.6501087754809973,0.603965952366349,False,330.0
Palatina,178.0,97.0,84.0,109.0,the-textured-spot-top#Pink,148.0,118.0,145.0,74.0,53.0,unknown,51.0,34.0,36.0,1.5257731958762886,1.4047619047619049,1.3302752293577982,51.0,34.0,36.0,0.5257731958762887,0.4047619047619047,0.3302752293577982,40.333333333333336,9.291573243177568,3,0,1,0.4157303370786517,0.4202701099986639,0,True,top,unknown,spot,textured,unknown,unknown,unknown,unknown,pink,0.17857142857142858,0.6407886918665106,0.4096800602189696,False,783.0
Palatina,178.0,97.0,84.0,109.0,capri-tank-6#HeatheGrey,102.0,106.0,118.0,65.0,,unknown,5.0,22.0,9.0,1.0515463917525774,1.261904761904762,1.0825688073394495,5.0,22.0,9.0,0.0515463917525773,0.2619047619047619,0.0825688073394495,12.0,8.888194417315589,3,0,0,0.3651685393258427,0.1320066536655962,1,False,top,casual,plain,unknown,unknown,unknown,unknown,unknown,grey,0.4693877551020408,0.47995974680552916,0.47467375095378495,False,648.0
Palatina,178.0,97.0,84.0,109.0,cyrus-top#LightRose,102.0,104.0,110.0,64.0,70.0,unknown,5.0,20.0,1.0,1.0515463917525774,1.238095238095238,1.0091743119266054,5.0,20.0,1.0,0.0515463917525773,0.238095238095238,0.0091743119266055,8.666666666666666,10.016652800877813,3,0,0,0.3595505617977528,0.0996053139248069,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.836734693877551,0.4318753341579699,0.6343050140177604,False,251.0
Palatina,178.0,97.0,84.0,109.0,cherrington-top#GreyRose,96.0,98.0,106.0,65.0,69.0,unknown,-1.0,14.0,-3.0,0.9896907216494846,1.1666666666666667,0.9724770642201837,1.0,14.0,3.0,0.0103092783505154,0.1666666666666666,0.0275229357798165,3.3333333333333335,9.291573243177568,3,2,0,0.3651685393258427,0.0681662935989995,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,0.5578231292517006,0.39806581032323396,0.4779444697874673,False,643.0
Palatina,178.0,97.0,84.0,109.0,llama-long-sleeve-shirt#Mustard,110.0,114.0,,70.0,71.0,unknown,13.0,30.0,,1.134020618556701,1.3571428571428572,,13.0,30.0,,0.134020618556701,0.3571428571428571,,21.5,12.020815280171307,2,0,0,0.3932584269662921,0.2455817378497791,1,False,top,unknown,plain,unknown,longline,long,unknown,long,unknown,0.33469387755102037,0.7143667504381103,0.5245303139945653,False,522.0
Palatina,178.0,97.0,84.0,109.0,verona-patchwork-top#Patchwork,102.0,110.0,110.0,65.0,22.0,unknown,5.0,26.0,1.0,1.0515463917525774,1.3095238095238095,1.0091743119266054,5.0,26.0,1.0,0.0515463917525773,0.3095238095238095,0.0091743119266055,10.666666666666666,13.428824718989125,3,0,0,0.3651685393258427,0.1234148377343307,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.836734693877551,0.4609305629088121,0.6488326283931816,False,220.0
Palatina,178.0,97.0,84.0,109.0,cross-my-heart-sweater#Regal,125.0,113.0,,74.0,72.0,unknown,28.0,29.0,,1.288659793814433,1.3452380952380951,,28.0,29.0,,0.2886597938144329,0.3452380952380952,,28.5,0.7071067811865476,2,0,0,0.4157303370786517,0.3169489445262641,1,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.836734693877551,0.8412980281220427,0.8390163609997968,False,30.0
Palatina,178.0,97.0,84.0,109.0,the-printed-v-split-top#Natural,130.0,,178.0,69.0,,unknown,33.0,,69.0,1.3402061855670102,,1.6330275229357798,33.0,,69.0,0.3402061855670103,,0.6330275229357798,51.0,25.45584412271571,2,0,1,0.3876404494382022,0.486616854251395,2,False,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,0.5578231292517006,0.7267435792611385,0.6422833542564196,False,237.0
Palatina,178.0,97.0,84.0,109.0,willow-knot-top#WhiteBlk,116.0,110.0,110.0,58.0,70.0,unknown,19.0,26.0,1.0,1.1958762886597938,1.3095238095238095,1.0091743119266054,19.0,26.0,1.0,0.1958762886597938,0.3095238095238095,0.0091743119266055,15.333333333333334,12.897028081435405,3,0,0,0.3258426966292135,0.1715248033700696,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,0.6054421768707482,0.5524397607439597,0.5789409688073539,False,390.0
Palatina,178.0,97.0,84.0,109.0,long-sleeve-layer-top#White,108.0,122.0,130.0,68.0,69.0,unknown,11.0,38.0,21.0,1.11340206185567,1.4523809523809523,1.1926605504587156,11.0,38.0,21.0,0.1134020618556701,0.4523809523809524,0.1926605504587156,23.333333333333332,13.650396819628847,3,0,0,0.3820224719101123,0.2528145215651127,0,True,top,unknown,plain,unknown,longline,long,unknown,long,white,0.3027210884353741,0.6906510825431801,0.49668608548927706,False,604.0
Palatina,178.0,97.0,84.0,109.0,button-through-animal-shirt#Animal,104.0,104.0,110.0,65.0,70.0,unknown,7.0,20.0,1.0,1.0721649484536082,1.238095238095238,1.0091743119266054,7.0,20.0,1.0,0.0721649484536082,0.238095238095238,0.0091743119266055,9.333333333333334,9.71253485622231,3,0,0,0.3651685393258427,0.1064781661584839,0,True,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,0.35714285714285715,0.4423310583070799,0.39973695772496853,False,794.0
Palatina,178.0,97.0,84.0,109.0,layer-me-bamboo-rouched-sleeve-tee#Fern,109.0,99.0,113.0,64.0,71.0,unknown,12.0,15.0,4.0,1.1237113402061856,1.1785714285714286,1.036697247706422,12.0,15.0,4.0,0.1237113402061855,0.1785714285714285,0.036697247706422,10.333333333333334,5.686240703077327,3,0,0,0.3595505617977528,0.112993338828012,0,True,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,0.6258503401360543,0.46529502196260664,0.5455726810493304,False,466.0
Palatina,178.0,97.0,84.0,109.0,ines-top#NavyStrip,102.0,106.0,112.0,55.0,42.0,unknown,5.0,22.0,3.0,1.0515463917525774,1.261904761904762,1.0275229357798166,5.0,22.0,3.0,0.0515463917525773,0.2619047619047619,0.0275229357798165,10.0,10.44030650891055,3,0,0,0.3089887640449438,0.1136580298123852,0,True,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0.5578231292517006,0.44985657367707255,0.5038398514643866,False,574.0
Palatina,178.0,97.0,84.0,109.0,the-stitch-v-neck-knit#PinkMarle,167.0,,151.0,77.0,,unknown,70.0,,42.0,1.7216494845360826,,1.385321100917431,70.0,,42.0,0.7216494845360825,,0.3853211009174312,56.0,19.79898987322333,2,0,1,0.4325842696629213,0.5534852927267568,2,False,unknown,unknown,plain,knit,unknown,unknown,v_neck,unknown,pink,0.260204081632653,0.6396036799699761,0.4499038808013146,False,719.0
Palatina,178.0,97.0,84.0,109.0,spot-layered-tee#Blue,120.0,130.0,146.0,63.0,61.0,unknown,23.0,46.0,37.0,1.2371134020618555,1.5476190476190477,1.3394495412844036,23.0,46.0,37.0,0.2371134020618556,0.5476190476190477,0.3394495412844037,35.333333333333336,11.590225767142474,3,0,0,0.3539325842696629,0.374727330321769,0,True,top,casual,spot,unknown,unknown,unknown,unknown,unknown,blue,0.22959183673469388,0.8271537510048145,0.5283727938697542,False,509.0
Palatina,178.0,97.0,84.0,109.0,suri-bell-sleeve-top#GreyMarle,108.0,102.0,104.0,63.0,66.0,unknown,11.0,18.0,-5.0,1.11340206185567,1.2142857142857142,0.9541284403669724,11.0,18.0,5.0,0.1134020618556701,0.2142857142857142,0.0458715596330275,8.0,11.789826122551595,3,1,0,0.3539325842696629,0.1245197785914706,0,True,top,romantic,plain,unknown,unknown,bell,unknown,unknown,grey,0.33469387755102037,0.4754885184364785,0.40509119799374943,False,787.0
